Company ID,Company Name,Total Jobs,Total CVs,Total Revenue
3845962,Tobermore,0,0,0
3845959,American Roofing & Waterproofing,0,0,0
3845955,Base Structures UK,0,0,0
3845958,J & J ACOUSTICS INC.,0,0,0
3845954,Whitco Roofing Inc.,0,0,0
3845948,Alleima,0,0,0
3845950,CCM Europe,0,0,0
3845951,Al Abbar,2,0,0
3845947,GMi,0,0,0
3845953,Exo-Surfaces,1,0,0
3845941,Accura Glass,0,0,0
3845940,XYG North America,0,0,0
3845945,Everlast Group Ltd,0,0,0
3845943,Engineered Facades,0,0,0
3845933,Prima Systems Ltd,0,0,0
3845936,Benx Façades,8,0,12000
3845939,Walker Glass,6,0,0
3845928,Primeline Windows,0,0,0
3845927,Pilkington - Canada,0,0,0
3845923,Laurier Architectural,0,0,0
3845920,Goldray Glass,1,0,0
3845919,Barber Glass,0,0,0
3845917,AGNORA,0,0,0
3845915,California Drywall Co.,1,0,0
3845946,McMullen Facades,36,0,7500
3845913,Autex Acoustics North America,0,0,0
3845907,Pure + FreeForm,0,0,0
3845906,ROOFLINE GROUP,0,0,0
3845905,Water Seal,0,0,0
3845912,Autex Acoustics UK & EU,0,0,0
3845911,Ecosafe Group,4,0,9600
3845902,Sotech,0,0,0
3845899,Graver Technologies,1,0,0
3845909,ASD Westok Ltd,0,0,0
3845897,Signature Aluminum Canada,0,0,0
3845895,Rataal Aluminum & Steel Company,1,0,0
3845890,LTS Drafting & Engineering,0,0,0
3845901,Cambrian,0,0,0
3845887,DB3 Roofing,0,0,0
3845886,Marley,3,0,0
3845883,English Architectural Glazing,13,0,0
3845879,GeoRoof,0,0,0
3845880,Westlake Royal Roofing Solutions,1,0,0
3845872,JK Design and Manufacture,0,0,0
3845871,Best Choice Roofing,1,0,0
3845869,Bloom Roofing,0,0,0
3845868,"Madsen Roofing & Waterproofing, Inc.",0,0,0
3845867,Olssen Roofing,0,0,0
3845864,Köster GmbH,0,0,0
3845873,Fifth Elevation,3,0,0
3845857,Truform Manufacturing,0,0,0
3845856,Windows & Doors By Brownell,0,0,0
3845855,Cambie Roofing,0,0,0
3845853,Dri-Design (Kingspan),0,0,0
3845859,Magic Windows,2,0,0
3845852,Think Contracts,0,0,0
3845866,Kodiak Roofing and Waterproofing,0,0,0
3845844,Davis Construction,0,0,0
3845843,Avenue Windows,0,0,0
3845850,Gibson Building Supplies,12,0,18000
3845842,Bradford Glass & Mirror,0,0,0
3845839,Blue Ridge Glass,0,0,0
3845849,Sorg,0,0,0
3845841,D-M Products Inc.,0,0,0
3845835,Amber Valley Stone,0,0,0
3845836,Forterra PLC,0,0,0
3845838,Modular Cubed,0,0,0
3845832,Evans Concrete Products,0,0,0
3845834,Chiltern GRC,0,0,0
3845829,Villa Roofing & Sheet metal,0,0,0
3845830,Situra Inc,1,0,0
3845837,FP McCann,2,0,0
3845824,Henke AG Dächer und Fassaden,0,0,0
3845828,Aurora Roofing,0,0,0
3845831,Coldbox,1,0,0
3845821,HPM Fassadentechnik,0,0,0
3845833,Urban Prime Group Limited,52,0,409252
3845819,FELDHAUS,0,0,0
3845823,HAGA Metallbau Limited,0,0,0
3845818,SCHRAG Fassaden,0,0,0
3845817,Bemo - Germany,0,0,0
3845816,Seele - Germany,0,0,0
3845815,Lindner Group - Germany,0,0,0
3845811,Schüco International,6,0,17000
3845814,Zambelli,1,0,0
3845807,WB Problast,0,0,0
3845805,LAING,0,0,0
3845808,Kelvin Controls,1,0,0
3845792,Verteks Associates,0,0,0
3845810,Wernick Buildings,0,0,0
3845788,AluNile,0,0,0
3845785,Polar Industries,0,0,0
3845780,Kinetics Noise Control,0,0,0
3845789,CamClad,0,0,0
3845773,Formglas Products Ltd,0,0,0
3845775,Fry Reglet,7,0,0
3845772,Sky Acoustics,0,0,0
3845783,Alpha Building Supply,0,0,0
3845760,Yukon Construction,0,0,0
3845761,GBC Concrete Forming,0,0,0
3845763,Walpole Outdoors,0,0,0
3845756,Structform International,0,0,0
3845754,Tedescon Infrastructure,0,0,0
3845758,Golden Horseshoe Concrete & Forming,0,0,0
3845747,Livers Bronze,0,0,0
3845746,Fairway Building Prodcuts,0,0,0
3845759,York Forming and Concrete,0,0,0
3845744,Brass Monkey Installation,0,0,0
3845742,A1 Glass & Mirror,0,0,0
3845757,John's Concrete Forming,0,0,0
3845739,Nielsen Roofing & Sheet Metal Ltd.,0,0,0
3845737,Behlen Mfg. Co.,0,0,0
3845755,Verdi Alliance Group of Companies,0,0,0
3845734,All American Modular,0,0,0
3845732,AVAVA Dwellings,0,0,0
3845731,Tobylongdesign,0,0,0
3845738,Berlin Steel Construction Company,1,0,0
3845727,Meka,0,0,0
3845724,Method Homes,0,0,0
3845721,Sage Modern,0,0,0
3845725,Cover,0,0,0
3845717,LINQ Modular,0,0,0
3845719,Nortex Glass,2,0,0
3845720,House Port,0,0,0
3845714,OKALUX Glastechnik GmbH,0,0,0
3845713,Cool Roofs,0,0,0
3845712,Altech Panel,0,0,0
3845711,Viscor Inc,0,0,0
3845709,Aluminum and Glazing Lines,0,0,0
3845728,Ma Williams Manufactured Homes,0,0,0
3845701,Total Wall Systems,2,0,0
3845697,Canada Culvert,0,0,0
3845700,Architectural Building Resources,0,0,0
3845692,Insulspan,0,0,0
3845691,Mitten,1,0,0
3845690,"Gentek Building Products, Inc.",0,0,0
3845686,Solid Carved Surfaces,0,0,0
3845683,UPB AS,1,0,0
3845675,Petra Aluminum North America,0,0,0
3845674,Petra Aluminum Company LTD (Jordan),0,0,0
3845680,Norbec,2,1,0
3845664,Airfoam Industries,0,0,0
3845670,Cedar Grove Roofing Supply,0,0,0
3845689,Westman Steel Industries,1,0,0
3845673,Petra Aluminum Metal Manufacturing (Dubai),0,0,0
3845676,Buckhead Roofing,0,0,0
3845658,G&S Acoustics,0,0,0
3845663,Steelway,0,0,0
3845660,Royal Building Products,7,2,0
3845652,Northwest Woodworks,0,0,0
3845651,Pond Cove Millwork,0,0,0
3845655,Tectum,0,0,0
3845649,Circle C Millwork,0,0,0
3845647,San Francisco Millwork,0,0,0
3845642,Lange Bros,0,0,0
3845653,BlackWall Forming,0,0,0
3845650,Performance Woodworking,0,0,0
3845638,Legere Group,0,0,0
3845626,Hudec Woodworking,0,0,0
3845629,OGB Architectural Millwork,0,0,0
3845623,SCI Architectural Woodwork,0,0,0
3845622,Liebhaber,0,0,0
3845621,JEM Woodworking,0,0,0
3845624,Wright Architectural Millwork,0,0,0
3845620,Buda Woodworks,0,0,0
3845648,Ad Hoc Woodworks,0,0,0
3845627,B & L Wood Creations,0,0,0
3845613,HM Woodworking,0,0,0
3845612,K&J Woodworks,0,0,0
3845616,Commercial Casework,0,0,0
3845609,Hansen & Company Woodworks,0,0,0
3845604,Midwest Architectural Millwork & Design,0,0,0
3845601,Vision Woodworking,0,0,0
3845602,Cain Millwork,0,0,0
3845599,Hillcraft of Wisconsin,0,0,0
3845592,Wilkie Sanderson,0,0,0
3845597,Spooners Woodworks,0,0,0
3845600,Mason's Mill & Lumber,0,0,0
3845589,South Shore Millwork,0,0,0
3845586,Acadian Millwork & Supply,0,0,0
3845585,Eckhart Woodworking,0,0,0
3845582,Artisan Display Inc.,0,0,0
3845590,Cumberland Architectural Millwork,0,0,0
3845575,A&A Window Products,0,0,0
3845574,Sky Windows - NYC,0,0,0
3845584,Pacific Architectural Millwork,0,0,0
3845573,R & R Window Contractors Inc.,0,0,0
3845571,Naugatuck Window & Glass,0,0,0
3845567,Lynbrook Glass & Architectural Metals,0,0,0
3845581,Garden State Lumber,0,0,0
3845568,Modern Architectural Glazing,0,0,0
3845562,Danielson Glass & Mirror,0,0,0
3845564,Kensington Glass,0,0,0
3845560,Capitol Glass,0,0,0
3845561,Chandler Architectural Products,0,0,0
3845557,Andalusia Design,1,0,0
3845550,Watson Mills & Design,0,0,0
3845548,Imperial Woodworking,0,0,0
3845559,Advanced Performance Glass Inc,0,0,0
3845554,ONSITE Woodwork Corporation,0,0,0
3845544,Central Woodwork,0,0,0
3845546,Victory Woodworks,0,0,0
3845545,Mission Bell,0,0,0
3845540,Caoba Doors,2,4,0
3845541,Woodmeister Master Builders,1,0,20000
3845537,Empire Roofing Inc.,0,0,0
3845538,Sierra Pacific Windows,0,0,0
3845532,Roschmann Group (Germany),0,0,0
3845531,SCHINDLER façade solutions,0,0,0
3845530,Gutmann Bausysteme,0,0,0
3845528,Green Facades,0,0,0
3845527,Rockfon (UK),0,0,0
3845519,RAICO Bautechnik GmbH,0,0,0
3845534,Dobler Metallbau,11,0,0
3845511,Max Schierer Metallbau,0,0,0
3845517,Fensterbau Gauermann,0,0,0
3845535,RP Technik,0,0,0
3845505,Tidewater Glazing,1,0,0
3845503,Emmitsburg Glass,0,0,0
3845502,CHESAPEAKE GLAZING INC,1,0,0
3845501,Western Glass & Metal,0,0,0
3845504,EDM - London,4,0,0
3845496,S. Alberta Glass Company,0,0,0
3845500,Tidewater Glazing Inc.,1,0,0
3845494,Maryland Glass & Mirror Company,0,0,0
3845495,National Enclosure Company,0,0,0
3845499,Summit Architectural Metals,1,0,0
3845492,Kensington Glass Arts Inc.,0,0,0
3845498,Service Glass Industries,0,0,0
3845486,American Glassworx,1,0,0
3845485,AMCO Metal Products,0,0,0
3845491,GPR Inc.,0,0,0
3845490,Momentum Manufacturing Group,0,0,0
3845479,Intelligent Membranes,1,0,12800
3845480,Construction consultant,1,0,0
3845474,Coastal Millwork and Supply,0,0,0
3845481,Aeroseal Windows & Storefront,1,0,0
3845473,Daniel Island Architectural Woodworking,0,0,0
3845471,ACE Glass (South Carolina),0,0,0
3845467,Columbia Architectural Wood Working,0,0,0
3845464,American Glass and Glazing,0,0,0
3845461,Related Construction Holdings,0,0,0
3845460,"FCL Builders, LLC",0,0,0
3845472,"Graham-Hodge Associates, Inc",0,0,0
3845456,Fire Rated Systems,0,0,0
3845455,Dwuzet Facade Technology GmbH,0,0,0
3845469,Low Country Case & Millwork,0,0,0
3845453,Porter Roofing Contractors,0,0,0
3845454,OnLevel GmbH,0,0,0
3845451,"Semper Solaris Construction, Inc.",0,0,0
3845447,Firetech UK,0,0,0
3845445,Axis Envelope Solutions,0,0,0
3845444,Terraco Middle East,0,0,0
3845443,Hydro (UAE),0,0,0
3845440,Gutmann Middle East,0,0,0
3845450,HoffmannGlas Gruppe,0,0,0
3845427,Swisspearl,0,0,0
3845429,Hard Precast Building Systems LLC,0,0,0
3845424,Arup - Canada,0,0,0
3845425,Superteck Roof and Building Consultant,0,0,0
3845420,Ex-Consult Export Consulting,0,0,0
3845419,Dryvit Systems USA (Europe) Sp. z o.o,0,0,0
3845428,FT-Vilstal GmbH,0,0,0
3845431,Gulf Extrusions,0,0,0
3845416,Lexicon Inc.,0,0,0
3845426,Albion Glass,0,0,0
3845415,Patriot Erectors,1,0,0
3845412,Newway Forming Ltd,0,0,0
3845413,SK Form & Finish Inc,0,0,0
3845405,"Deputy Manager, Human Resources",0,0,0
3845408,Villa Homes,2,0,15000
3845402,Arabian Tile,0,0,0
3845397,LCP Building Products,0,0,0
3845396,Midland Glass,0,0,0
3845395,MT Contracting,0,0,0
3845392,MG McGrath,12,0,0
3845391,Highrise Products,15,0,20900
3845388,"TAMA Glass, LLC",0,0,0
3845385,TSSC Co. LLC,0,0,0
3845382,Permasteelisa Group (Singapour),0,0,0
3845383,Arclin,2,0,0
3845378,Ykk Ap Facade,0,0,0
3845384,MetaGlass,0,0,0
3845373,Modern Pro Contracting Inc,2,0,0
3845374,Engineered Glass Systems,1,0,0
3845369,Heritage Woodworks,0,0,0
3845366,AJC Woodworks,0,0,0
3845371,Vangarde Woodworks,0,0,0
3845362,Interior Building Systems,0,0,0
3845361,SC Sheet Metal Inc,0,0,0
3845377,Diamond Glass Enterprise,0,0,0
3845358,C&J Metal Products,0,0,0
3845355,Foundation Building Materials (USA),0,0,0
3845353,Bass Installations,1,0,0
3845352,Company - 2220,0,0,0
3845354,Dehlinger Construction,0,0,0
3845347,PHL Inc. Dba VNSM,0,0,0
3845345,NAR Steel & Glass,0,0,0
3845342,Quality Metal Stamping,0,0,0
3845341,"Arrington Roofing Co, Inc",0,0,0
3845349,CMF,1,0,0
3845340,Watson Metals,1,0,0
3845334,Roschmann Group (US),1,2,0
3845331,Specified Systems Inc.,0,0,0
3845336,Karas & Karas Glass,0,0,0
3845329,Gateway Glazing,0,0,0
3845330,Rynoclad Technologies,10,2,0
3845325,Granite State Glass,0,0,0
3845327,Southwest Steel,0,0,0
3845312,Downsview Drywall Contracting,0,0,0
3845311,J&J Precast,0,0,0
3845322,OnPoint Roofing,0,0,0
3845308,Lahman Precast Concrete,0,0,0
3845307,Glass Doctor - Central Carolina,0,0,0
3845309,Acton Precast Concrete,0,0,0
3845305,Golden Precast,0,0,0
3845302,Orangeville Precast Concrete,0,0,0
3845303,Newmarket Pre-Cast,0,0,0
3845298,Maryland Millwork,0,0,0
3845297,Renaissance Woodworks,0,0,0
3845294,Blue Mountain Woodworks,0,0,0
3845289,Warren's Woodworks,0,0,0
3845288,Chesapeake Woodworking,0,0,0
3845291,Arcade Millwork Installation Services,0,0,0
3845290,SheepDog Woodworks,0,0,0
3845286,Specified Woodworking,4,0,17513.4
3845296,Brunswick Woodworking,0,0,0
3845282,Altitude Aluminium,2,0,0
3845280,Kirby Building Systems,2,1,0
3845277,Annandale Millwork and Allied Systems,0,0,0
3845276,USA Millwork companies,0,0,0
3845273,Company - 2157,0,0,0
3845272,Existing Company,0,0,0
3845281,CS Aluminium,18,0,5775
3845268,Sunrise Erectors,0,0,0
3845266,Urban Facades,13,0,0
3845265,Kendell Door & Hardware,0,0,0
3845287,Potomac Architectural Millwork,2,0,0
3845260,Communications Pomerleau,0,0,0
3845285,Mahogany Incorporated,0,0,0
3845262,Matériaux Miron,0,0,0
3845264,Vitrerie Chatelle/simard,0,0,0
3845263,Vitrerie Laberge,0,0,0
3845251,Alberta Glass,14,0,0
3845247,Westmount Storefront Systems Ltd,0,0,0
3845246,Specialty Glazing Systems,0,0,0
3845248,K-W Glass Systems,0,0,0
3845258,Verrage Glass,0,0,0
3845241,Vitreco,0,0,0
3845243,Merit Glass,3,0,0
3845239,Vitrerie W Lapierre,0,0,0
3845245,Alumitech,0,0,0
3845234,Rahul Glass,0,0,0
3845244,High Performance Glazing,0,0,0
3845233,Clearlite Glass,0,0,0
3845230,WSP UK,0,0,0
3845229,Logic Aluminium,0,0,0
3845228,MBE Glazing Systems Ltd,1,0,0
3845232,Barrie Glass & Mirror,0,0,0
3845226,Soprema (Poland),0,0,0
3845224,Berry Global (Poland),0,0,0
3845238,Alpine Glass,0,0,0
3845235,Superior Glass Canada,2,0,0
3845221,Unilin (Poland),0,0,0
3845220,Unilin (Germany),0,0,0
3845225,Soprema (Germany),0,0,0
3845216,Schöck Group (Poland),0,0,0
3845222,Holcim Building Envelope (Germany),0,0,0
3845218,Korff Isolmatic (Poland),0,0,0
3845213,Armacell (Germany),0,0,0
3845214,Armacell (Poland),0,0,0
3845206,DuPont (Poland),0,0,0
3845217,Schöck Group (Germany),0,0,0
3845202,3M (Germany),0,0,0
3845205,DuPont (Germany),0,0,0
3845209,Kaimann GmbH (Poland),0,0,0
3845203,3M (Poland),0,0,0
3845201,Owen's Corning (Poland),0,0,0
3845200,Owen's Corning (Germany),0,0,0
3845194,John Manville (Germany),0,0,0
3845193,Design Concrete Systems,0,0,0
3845191,Brooklin Concrete Products,0,0,0
3845197,Knauf (Poland),0,0,0
3845198,Rockwool (Germany),0,0,0
3845190,Best Way Stone,0,0,0
3845184,Con Cast Pipe,1,0,0
3845183,Praxy Cladding,4,0,0
3845179,Envision Glass Company,1,0,0
3845173,Guy Roofing Inc.,0,0,0
3845172,Carolina Roofing / Roof USA,0,0,0
3845171,WeatherGuard Roofing & Restoration,0,0,0
3845168,inasus,0,0,0
3845167,znd nedicom,0,0,0
3845166,WVH GEVELPROJECTEN B.V.,0,0,0
3845176,White Aluminium Enterprises LLC,0,0,0
3845164,mgb cladding system,0,0,0
3845170,Talbert Building Supply,0,0,0
3845162,Waagner Biro steel and glass,0,0,0
3845159,AllPro Roofing,0,0,0
3845160,Jordan Aluminum Company,0,0,0
3845157,Trinity Roofing,0,0,0
3845153,Novak Cladding,0,0,0
3845154,Sureway Construction Group of Companies,0,0,0
3845151,Flatiron Construction,1,0,0
3845150,Pre-Can Wall Systems,0,0,0
3845161,"National Guard Products, Inc.",0,0,0
3845148,Holt Construction Services,0,0,0
3845145,GM Exteriors,0,0,0
3845141,McElhanney companies,0,0,0
3845142,Chandos,0,0,0
3845138,O'Hanlon Paving,0,0,0
3845140,CladCan,0,0,0
3845137,Black & McDonald,18,0,0
3845134,Annandale Millwork And Allied Systems Corporation,1,0,0
3845136,NUDURA,0,0,0
3845156,Wiedehopf,2,0,0
3845128,Resia,1,0,0
3845125,American Roofing,0,0,0
3845124,Aspen Roofing,0,0,0
3845123,Superior Roofing,0,0,0
3845121,AMI Roofing,0,0,0
3845127,URSA Insulation,2,0,0
3845120,Brady Roofing,0,0,0
3845118,EZ Roofing Utah,0,0,0
3845115,Sun Architectural Windows and Doors,0,0,0
3845131,USAM,0,0,0
3845122,Apple Glass & Mirror,0,0,0
3845111,Can-Sky Roofing & Sheet Metal Inc.,0,0,0
3845117,Infinity Roofing and Siding,0,0,0
3845113,Alpha Omega Construction Group,0,0,0
3845105,AAA Roofmasters,1,0,0
3845104,Elite Roofing and Contractors,1,0,0
3845108,AZ Roofing,0,0,0
3845100,Double AA Metal Roofing,0,0,0
3845101,Chouinard Bros,3,0,0
3845099,Wm Green Roofing,0,0,0
3845097,City Roofing & Aluminum,0,0,0
3845096,HBM Metal Roofing & Trim,0,0,0
3845095,DWS Roofing and Waterproofing Services,0,0,0
3845093,King Koating Roofing,0,0,0
3845090,Top-Line Roofing & Sheet Metal,0,0,0
3845091,Moffatt Bros Roofing,0,0,0
3845089,York Roofing,0,0,0
3845086,Canadian Urban,0,0,0
3845084,Stybek Roofing,0,0,0
3845082,Hamblet's Roofing,0,0,0
3845087,Enviroshake,0,0,0
3845088,Royal Roofing,2,0,0
3845078,Rauth Roofing,1,0,0
3845081,CLS Roofing,0,0,0
3845074,Hamlet Roofing,0,0,0
3845073,Provincial Roofing,0,0,0
3845072,Bytown Lumber,0,0,0
3845079,T Simpson Roofing,0,0,0
3845068,Cooper Drywall & Painting,0,0,0
3845066,Lucas Drywall,0,0,0
3845065,Knoxville Drywall,0,0,0
3845064,Hansons Window,0,0,0
3845061,Quality Edge,0,0,0
3845071,IRC Group,0,0,0
3845069,Ben Reyna Contracting,0,0,0
3845058,"WJE Associates, Inc. (Wiss Janney Elstner)",0,0,0
3845057,"Gale Associates, Inc.",0,0,0
3845054,"Gilsanz, Murray, Steficek",0,0,0
3845060,K-FLEX,0,0,0
3845050,AAA Roofing,0,0,0
3845051,AmeriPro Roofing,0,0,0
3845046,Bilt-Well Roofing,0,0,0
3845045,La Rocque Better Roofs,0,0,0
3845043,Letner Roofing,0,0,0
3845041,Cabral Roofing,0,0,0
3845053,Conestoga Roofing,0,0,0
3845038,Stone Roofing Company,0,0,0
3845037,Henry,0,0,0
3845040,Eberhard,0,0,0
3845039,National Coatings,0,0,0
3845030,Mayday Restoration,0,0,0
3845036,US Roofing Corporation,0,0,0
3845028,Gorman Roofing Services,0,0,0
3845035,Burns & Scalo Roofing,0,0,0
3845029,Infinity Roofing & Siding,0,0,0
3845027,Infinity Home Services,0,0,0
3845031,Crabapple Roofing Contractors LLC,0,0,0
3845025,Built Strong Exteriors,0,0,0
3845024,Yellowhammer Roofing,0,0,0
3845023,Ww Restoration,0,0,0
3845026,Central Roofing,0,0,0
3845018,Weather Shield Roofing Systems,0,0,0
3845009,Neal Roofing And Waterproofing,0,0,0
3845022,White Castle Roofing,0,0,0
3845006,Tadlock Roofing,1,0,0
3845007,The Original Roofing Company,0,0,0
3845010,Roof Depot,0,0,0
3845005,Sutter Roofing Companies,0,0,0
3844996,SmartRoof,0,0,0
3844997,Longboard Architectural Products,0,0,0
3845003,AWD,3,0,0
3844988,Techniverre,0,0,0
3844982,Roofing Corp Of America,0,0,0
3844986,Elemex,5,0,0
3844980,Ready Roofing Company,0,0,0
3844977,Precision Construction & Roofing,0,0,0
3844975,On Point Window Treatment,1,0,0
3844972,Northpoint Roofing Systems,2,0,0
3844970,Noland's Roofing,0,0,0
3844969,NexGen Exteriors,0,0,0
3844976,Peck Brothers Roofing,0,0,0
3844973,TechGroupOne,1,0,0
3844967,Mighty Dog Roofing,0,0,0
3844964,American Solar Electric,0,0,0
3844968,Able Roof,1,0,0
3844974,O'Danny Boy Builders,0,0,0
3844958,LOA Construction,0,0,0
3844959,M&M Home Remodeling Services,0,0,0
3844961,McKinnis,0,0,0
3844945,Kairos Roofing,0,0,0
3844957,Linear Roofing & General Contractors,0,0,0
3844953,Legacy Roofing Services LLC,0,0,0
3844943,JP Carroll Roofing,0,0,0
3844938,BT3 Renovations,0,0,0
3844931,Front Range Roofing Systems,0,0,0
3844947,Legacy Restoration,0,0,0
3844930,Feazel,0,0,0
3844928,Quinn Building Components,0,0,0
3844941,Glass And Metals Inc,0,0,0
3844937,Heyn Brothers,0,0,0
3844929,Elo Roofing,0,0,0
3844923,Donald B Smith,0,0,0
3844919,CP Rankin,0,0,0
3844927,Erie Home,1,0,0
3844916,Titan Facades,3,2,4500
3844912,Commercial Roofers,0,0,0
3844918,Couto Construction,0,0,0
3844905,Goldfinch Brothers,0,0,0
3844904,Gualini Inc,0,0,0
3844903,Central Jersey Roofing & Siding,0,0,0
3844901,Capital Construction,0,0,0
3844899,Butcher & Butcher Construction,0,0,0
3844898,Buck Roofing & Construction,0,0,0
3844893,Brads Roofing,0,0,0
3844892,Windspec Inc.,0,0,0
3844900,C&N Construction,0,0,0
3844891,Bone Dry Roofing Company,3,0,0
3844910,Collis Roofing Inc.,0,0,0
3844886,Barber & Associates,0,0,0
3844894,Brothers Services,0,0,0
3844889,BluSky,0,0,0
3844885,Aspen Exteriors,0,0,0
3844883,Ashton McGee Restoration Group,0,0,0
3844879,Apex Roofing,1,0,0
3844875,Advocate Construction,0,0,0
3844880,Unicel Architectural,1,0,0
3844871,Boldt,0,0,0
3844882,Ashco Exteriors,0,0,0
3844870,4 Star General Contracting,0,0,0
3844867,A & A Window Products,0,0,0
3844864,DraftAid,0,0,0
3844863,Sibwest Group of Companies,0,0,0
3844862,Vidan Roofing & Contracting Inc.,0,0,0
3844857,RankerAMG,0,0,0
3844860,Proteck Roofing & Sheet Metal,0,0,0
3844855,EDA Contractors,0,0,0
3844858,Alpha Insulation And Waterproofing,0,0,0
3844848,Kryton International Inc.,0,0,0
3844851,Tarrent Roofing,0,0,0
3844856,Xponent Enterprises,0,0,0
3844845,Provincial Partitions,0,0,0
3844853,Palram,0,0,0
3844830,Pro-Fab,0,0,0
3844831,Northplex,0,0,0
3844826,Makloc,0,0,0
3844833,Metric Modular,0,0,0
3844839,Alta-Fab Structures Ltd,0,0,0
3844836,GVA Lighting,0,0,0
3844847,Flexpipe,0,0,0
3844825,MarShield,0,0,0
3844829,Grandeur Housing,0,0,0
3844828,Saskarc,0,0,0
3844846,Home-Rail,0,0,0
3844824,Guildcrest,0,0,0
3844821,Adfors,0,0,0
3844820,CFE,0,0,0
3844816,Pollard Roofing,0,0,0
3844814,Texas Traditions roofing,0,0,0
3844809,Sharpe Roofing,0,0,0
3844827,Modular Solutions Inc.,0,0,0
3844804,Visionary Interior Architecture,0,0,0
3844803,Design Engine,7,0,0
3844808,Apogee,0,0,0
3844823,Arctic Chiller Group,0,0,0
3844801,FreMarq Innovations,6,0,0
3844798,RISE Modular,0,0,0
3844796,AZ Glazing Contractors,0,0,0
3844793,Advanced Roofing & Cladding,0,0,0
3844802,Newbury Commercial Glazing,0,0,0
3844790,Roni Group,8,0,39447.95
3844778,Vitrerie D'Anjou,0,0,0
3844779,Vitrerie Chatelle/Simard Inc,0,0,0
3844781,Vitrerie de la Vallee,0,0,0
3844780,Proteus Facades Limited,0,0,0
3844767,Eichberg Construction,2,0,0
3844777,Alumidek,0,0,0
3844762,DG Glass Design,0,0,0
3844758,Parrish Construction Group,0,0,0
3844776,London ECO-METAL Manufacturing,0,0,0
3844754,Allied Metals Corperation,0,0,0
3844752,Atkins Realis,0,0,0
3844763,Pine Hall Brick,0,0,0
3844755,"Honeyville, Inc.",0,0,0
3844744,CladUp,0,0,0
3844742,RGB Facades Limited,0,0,0
3844746,Tinco Sheet Metal,7,0,17600
3844739,Whitco Roofing,0,0,0
3844738,"Whiteco Roofing, Inc",0,0,0
3844735,PBA Design Group,0,0,0
3844748,Büro Ehring,0,0,0
3844734,Seattle Glass,0,0,0
3844743,Stanmore Facades Limited,0,0,0
3844726,Peterson Spring,0,0,0
3844733,Medike,0,0,0
3844721,Midwest Glass and Glazing,0,0,0
3844719,AM Construction,0,0,0
3844717,Kreuger Sheet Metal,0,0,0
3844711,Altium Building Corp.,0,0,0
3844720,DOM Construction,0,0,0
3844709,CCS Contracting,0,0,0
3844716,VESTA Modular,0,0,0
3844723,Stubbe's Precast,5,0,41850
3844712,Transwest Roofing Ltd.,2,0,18000
3844693,Premier Roofing,0,0,0
3844692,HD Roofing & Solar,0,0,0
3844689,ESKOLA Roofing & Waterproofing,0,0,0
3844687,Adolfson & Peter Construction,0,0,0
3844688,Venture Metal Works Incorporated,1,0,0
3844684,Lucy Aluminium and Glass,0,0,0
3844686,Elite Roofing Services,0,0,0
3844680,Hydro Extrusion - Mississauga,0,0,0
3844678,Detail Roofing,1,0,0
3844702,DHI Roofing Commercial,0,0,0
3844676,All Stars Roofing,0,0,0
3844681,Procladd Ltd,0,0,0
3844674,Metal Technology,3,0,0
3844673,Autex Acoustics LLC,0,0,0
3844670,Metal Alliance Inc.,0,0,0
3844663,Cameron Ashley Building Products,3,0,0
3844661,L&W Supply,3,0,0
3844672,Korellis,0,0,0
3844652,Herman's Supply Company,0,0,0
3844690,Tremco,0,0,0
3844653,Lansing Building Products,0,0,0
3844639,Mcinerney & Associate,0,0,0
3844651,Premier Modular,2,0,6000
3844638,Window City LLC,0,0,0
3844632,Kiewit Corporation,0,0,0
3844654,Beacon,0,0,0
3844641,HDI Railings,0,0,0
3844627,Complete Facade Systems,0,0,0
3844621,Finish Facades,1,0,0
3844620,Trimbuilt Construction Inc,0,0,0
3844618,WNC Roofing LLC.,0,0,0
3844615,ACS Commercial Roofing,0,0,0
3844616,FBM,0,0,0
3844602,JRC,0,0,0
3844614,RestoreMasters,0,0,0
3844610,Maxwell Roofing & Sheet Metal Inc.,0,0,0
3844609,Glick Roofing LLC,0,0,0
3844597,Advanced Green Technologies,0,0,0
3844596,Latite Roofing,1,2,0
3844591,Baker Roofing,2,0,0
3844595,Greenwood Industries,8,0,0
3844580,FORTNA,1,0,0
3844584,Knife River Prestress,0,0,0
3844577,ARCO,0,0,0
3844571,Rampart Facades Systems,0,0,0
3844579,Oxy,0,0,0
3844570,PABCO Building Products,0,0,0
3844567,APS Facades,0,0,0
3844569,Paul Rabinowitz Glass,1,0,0
3844585,Tecta America,2,2,0
3844582,Alumtech Bond Inc,0,0,0
3844560,PAR Systems,0,0,0
3844564,Lake Glass & Mirror,0,0,0
3844561,Andersen Corporation,2,0,0
3844549,Kaw Roofing & Sheetmetal Incorporated,0,0,0
3844548,U.S Engineering Company,0,0,0
3844544,Professional Building Systems,0,0,0
3844556,Aagard,0,0,0
3844545,Northstar Systembuilt,0,0,0
3844540,Worldwide Steel Buildings,0,0,0
3844537,Icon Legacy Custom Modular Homes,0,0,0
3844550,JE Dunn Construction,4,0,25000
3844533,Rochester Homes,0,0,0
3844532,GUERDON LLC,0,0,0
3844520,Heritage Modular Homes,0,0,0
